Date,Year,Month,Day,Hour,avg_temp_f,avg_rel_hum
2019-12-22,2019,12,22,900,26.719,80.3
2019-12-22,2019,12,22,1000,26.404,80.6
2019-12-22,2019,12,22,1100,26.46,80.5
2019-12-22,2019,12,22,1200,30.582,76.16
2019-12-22,2019,12,22,1300,33.337,72.26
2019-12-22,2019,12,22,1400,34.916,70.55
2019-12-22,2019,12,22,1500,35.539,70.29
2019-12-22,2019,12,22,1600,34.414,73.08
2019-12-22,2019,12,22,1700,31.928,77.26
2019-12-22,2019,12,22,1800,29.665,81
2019-12-22,2019,12,22,1900,27.145,86.1
2019-12-22,2019,12,22,2000,26.919,84.6
2019-12-22,2019,12,22,2100,25.471,87.4
2019-12-22,2019,12,22,2200,25.392,86.3
2019-12-22,2019,12,22,2300,28.684,82
2019-12-22,2019,12,22,2400,29.107,85.1
2019-12-23,2019,12,23,100,28.315,85.3
2019-12-23,2019,12,23,200,27.176,84.4
2019-12-23,2019,12,23,300,25.446,83.1
2019-12-23,2019,12,23,400,24.071,83.7
2019-12-23,2019,12,23,500,23.027,85.1
2019-12-23,2019,12,23,600,21.981,85.1
2019-12-23,2019,12,23,700,20.489,85.3
2019-12-23,2019,12,23,800,18.104,86.7
2019-12-23,2019,12,23,900,16.826,86.4
2019-12-23,2019,12,23,1000,15.386,86.8
2019-12-23,2019,12,23,1100,16.178,85.2
2019-12-23,2019,12,23,1200,17.132,83.6
2019-12-23,2019,12,23,1300,18.156,82
2019-12-23,2019,12,23,1400,20.619,78.94
2019-12-23,2019,12,23,1500,21.646,77.94
2019-12-23,2019,12,23,1600,20.826,79.94
2019-12-23,2019,12,23,1700,20.935,80.2
2019-12-23,2019,12,23,1800,19.404,82.6
2019-12-23,2019,12,23,1900,19.699,83.5
2019-12-23,2019,12,23,2000,18.027,84.9
2019-12-23,2019,12,23,2100,16.826,86.1
2019-12-23,2019,12,23,2200,15.242,88.2
2019-12-23,2019,12,23,2300,21.812,83.3
2019-12-23,2019,12,23,2400,24.37,79.89
2019-12-24,2019,12,24,100,24.823,81.7
2019-12-24,2019,12,24,200,24.958,82.5
2019-12-24,2019,12,24,300,25.941,82.7
2019-12-24,2019,12,24,400,25.7,84.9
2019-12-24,2019,12,24,500,23.193,89
2019-12-24,2019,12,24,600,18.133,90.3
2019-12-24,2019,12,24,700,18.198,87.9
2019-12-24,2019,12,24,800,18.901,88
2019-12-24,2019,12,24,900,19.135,91.9
2019-12-24,2019,12,24,1000,18.999,93.8
2019-12-24,2019,12,24,1100,19.294,94.3
2019-12-24,2019,12,24,1200,20.149,93.7
2019-12-24,2019,12,24,1300,20.818,93.5
2019-12-24,2019,12,24,1400,21.182,93.5
2019-12-24,2019,12,24,1500,21.277,93.6
2019-12-24,2019,12,24,1600,21.456,93.8
2019-12-24,2019,12,24,1700,21.281,93.7
2019-12-24,2019,12,24,1800,20.793,93.4
2019-12-24,2019,12,24,1900,20.367,93.3
2019-12-24,2019,12,24,2000,20.016,93.1
2019-12-24,2019,12,24,2100,19.81,93
2019-12-24,2019,12,24,2200,20.278,93.3
2019-12-24,2019,12,24,2300,20.953,93.6
2019-12-24,2019,12,24,2400,20.597,93.4
2019-12-25,2019,12,25,100,20.422,93.4
2019-12-25,2019,12,25,200,20.602,93.5
2019-12-25,2019,12,25,300,20.768,93.5
2019-12-25,2019,12,25,400,20.8,93.6
2019-12-25,2019,12,25,500,20.804,93.6
2019-12-25,2019,12,25,600,20.876,93.6
2019-12-25,2019,12,25,700,21.15,93.8
2019-12-25,2019,12,25,800,21.623,94
2019-12-25,2019,12,25,900,22.069,94.2
2019-12-25,2019,12,25,1000,22.555,94.4
2019-12-25,2019,12,25,1100,23.268,94.8
2019-12-25,2019,12,25,1200,23.781,94.9
2019-12-25,2019,12,25,1300,23.79,94.9
2019-12-25,2019,12,25,1400,23.297,94.7
2019-12-25,2019,12,25,1500,23.315,94.7
2019-12-25,2019,12,25,1600,23.526,94.9
2019-12-25,2019,12,25,1700,23.2,94.7
2019-12-25,2019,12,25,1800,22.757,94.6
2019-12-25,2019,12,25,1900,23.002,94.7
2019-12-25,2019,12,25,2000,22.356,94.4
2019-12-25,2019,12,25,2100,22.109,94.3
2019-12-25,2019,12,25,2200,22.201,94.4
2019-12-25,2019,12,25,2300,22.019,94.2
2019-12-25,2019,12,25,2400,21.916,94.2
2019-12-26,2019,12,26,100,21.632,94
2019-12-26,2019,12,26,200,21.542,94
2019-12-26,2019,12,26,300,21.99,94.2
2019-12-26,2019,12,26,400,21.99,94.2
2019-12-26,2019,12,26,500,20.89,93.4
2019-12-26,2019,12,26,600,20.239,93.2
2019-12-26,2019,12,26,700,20.187,93
2019-12-26,2019,12,26,800,19.168,92.4
2019-12-26,2019,12,26,900,19.222,92.3
2019-12-26,2019,12,26,1000,19.854,92
2019-12-26,2019,12,26,1100,20.516,90.9
2019-12-26,2019,12,26,1200,21.418,89.2
2019-12-26,2019,12,26,1300,21.864,87.8
2019-12-26,2019,12,26,1400,22.667,86
2019-12-26,2019,12,26,1500,23.961,87.4
2019-12-26,2019,12,26,1600,24.827,88.5
2019-12-26,2019,12,26,1700,25.084,85.6
2019-12-26,2019,12,26,1800,25.158,86
2019-12-26,2019,12,26,1900,25.538,86.4
2019-12-26,2019,12,26,2000,25.812,85.7
2019-12-26,2019,12,26,2100,25.849,85.6
2019-12-26,2019,12,26,2200,25.875,84.9
2019-12-26,2019,12,26,2300,26.141,84.3
2019-12-26,2019,12,26,2400,26.461,82.7
2019-12-27,2019,12,27,100,25.252,81
2019-12-27,2019,12,27,200,20.005,84.9
2019-12-27,2019,12,27,300,18.603,85
2019-12-27,2019,12,27,400,18.093,85
2019-12-27,2019,12,27,500,16.916,84.5
2019-12-27,2019,12,27,600,15.926,84.5
2019-12-27,2019,12,27,700,14.702,85.2
2019-12-27,2019,12,27,800,14.684,84.6
2019-12-27,2019,12,27,900,13.604,85.2
2019-12-27,2019,12,27,1000,14.198,84.6
2019-12-27,2019,12,27,1100,16.268,83.2
2019-12-27,2019,12,27,1200,16.826,84.8
2019-12-27,2019,12,27,1300,17.474,90.8
2019-12-27,2019,12,27,1400,19.112,89.5
2019-12-27,2019,12,27,1500,19.908,89
2019-12-27,2019,12,27,1600,19.423,90.1
2019-12-27,2019,12,27,1700,17.6,88
2019-12-27,2019,12,27,1800,18.252,88.4
2019-12-27,2019,12,27,1900,17.812,90.4
2019-12-27,2019,12,27,2000,17.132,91
2019-12-27,2019,12,27,2100,17.474,90.4
2019-12-27,2019,12,27,2200,17.024,90.2
2019-12-27,2019,12,27,2300,16.034,90.3
2019-12-27,2019,12,27,2400,14.99,91.2
2019-12-28,2019,12,28,100,14.648,91.4
2019-12-28,2019,12,28,200,15.26,91.3
2019-12-28,2019,12,28,300,16.844,91.3
2019-12-28,2019,12,28,400,17.971,90.8
2019-12-28,2019,12,28,500,18.95,90.5
2019-12-28,2019,12,28,600,20.388,89.8
2019-12-28,2019,12,28,700,21.339,89.6
2019-12-28,2019,12,28,800,22.03,92.6
2019-12-28,2019,12,28,900,23.259,93.3
2019-12-28,2019,12,28,1000,24.37,94.1
2019-12-28,2019,12,28,1100,26.217,93.6
2019-12-28,2019,12,28,1200,26.494,92.2
2019-12-28,2019,12,28,1300,26.8,92.8
2019-12-28,2019,12,28,1400,27.226,92.8
2019-12-28,2019,12,28,1500,28.515,94.7
2019-12-28,2019,12,28,1600,29.775,96.1
2019-12-28,2019,12,28,1700,30.051,96.8
2019-12-28,2019,12,28,1800,30.877,97.3
2019-12-28,2019,12,28,1900,31.807,97.5
2019-12-28,2019,12,28,2000,32.257,97.2
2019-12-28,2019,12,28,2100,32.211,95.5
2019-12-28,2019,12,28,2200,31.707,95.6
2019-12-28,2019,12,28,2300,31.854,94.8
2019-12-28,2019,12,28,2400,32.517,94.1
2019-12-29,2019,12,29,100,32.448,94.6
2019-12-29,2019,12,29,200,32.317,95.3
2019-12-29,2019,12,29,300,31.509,98.1
2019-12-29,2019,12,29,400,30.339,98.1
2019-12-29,2019,12,29,500,30.362,98.2
2019-12-29,2019,12,29,600,31.393,98.8
2019-12-29,2019,12,29,700,31.242,99.1
2019-12-29,2019,12,29,800,29.453,98.5
2019-12-29,2019,12,29,900,28.805,98.1
2019-12-29,2019,12,29,1000,28.274,97.7
2019-12-29,2019,12,29,1100,28.011,97.5
2019-12-29,2019,12,29,1200,25.925,96.3
2019-12-29,2019,12,29,1300,24.37,95.4
2019-12-29,2019,12,29,1400,22.852,94.8
2019-12-29,2019,12,29,1500,23.882,95.5
2019-12-29,2019,12,29,1600,24.107,95.5
2019-12-29,2019,12,29,1700,23.862,95.4
2019-12-29,2019,12,29,1800,23.616,95.3
2019-12-29,2019,12,29,1900,21.682,94.3
2019-12-29,2019,12,29,2000,20.43,93.6
2019-12-29,2019,12,29,2100,18.214,92.6
2019-12-29,2019,12,29,2200,17.402,92.2
2019-12-29,2019,12,29,2300,16.88,91.9
2019-12-29,2019,12,29,2400,16.484,91.7
2019-12-30,2019,12,30,100,15.566,91.3
2019-12-30,2019,12,30,200,15.35,91.2
2019-12-30,2019,12,30,300,15.296,91.1
2019-12-30,2019,12,30,400,14.882,90.9
2019-12-30,2019,12,30,500,14.54,90.6
2019-12-30,2019,12,30,600,13.838,90.2
2019-12-30,2019,12,30,700,13.424,90
2019-12-30,2019,12,30,800,13.262,89.9
2019-12-30,2019,12,30,900,13.298,89.8
2019-12-30,2019,12,30,1000,13.172,89.5
2019-12-30,2019,12,30,1100,13.226,89.3
2019-12-30,2019,12,30,1200,13.442,89.2
2019-12-30,2019,12,30,1300,13.64,89.1
2019-12-30,2019,12,30,1400,13.892,89.1
2019-12-30,2019,12,30,1500,14.198,88.8
2019-12-30,2019,12,30,1600,14.378,88.4
2019-12-30,2019,12,30,1700,14.522,87.8
2019-12-30,2019,12,30,1800,15.206,87.2
2019-12-30,2019,12,30,1900,15.962,87.2
2019-12-30,2019,12,30,2000,16.79,87.5
2019-12-30,2019,12,30,2100,17.613,88.7
2019-12-30,2019,12,30,2200,18.153,88.5
2019-12-30,2019,12,30,2300,17.845,86.3
2019-12-30,2019,12,30,2400,16.502,86.5
2019-12-31,2019,12,31,100,14.954,84.4
2019-12-31,2019,12,31,200,13.064,83.2
2019-12-31,2019,12,31,300,11.57,83
2019-12-31,2019,12,31,400,9.374,83.8
2019-12-31,2019,12,31,500,6.962,84.6
2019-12-31,2019,12,31,600,4.892,85.8
2019-12-31,2019,12,31,700,2.804,85.4
2019-12-31,2019,12,31,800,2.048,85.3
2019-12-31,2019,12,31,900,2.3,85.4
2019-12-31,2019,12,31,1000,2.39,84.8
2019-12-31,2019,12,31,1100,5.738,85.4
2019-12-31,2019,12,31,1200,8.15,82.6
2019-12-31,2019,12,31,1300,11.228,79.84
2019-12-31,2019,12,31,1400,13.496,79.71
2019-12-31,2019,12,31,1500,14.63,79.28
2019-12-31,2019,12,31,1600,15.242,79.08
2019-12-31,2019,12,31,1700,13.334,80.5
2019-12-31,2019,12,31,1800,10.922,83.7
2019-12-31,2019,12,31,1900,9.932,84.1
2019-12-31,2019,12,31,2000,9.212,85.2
2019-12-31,2019,12,31,2100,9.986,84.6
2019-12-31,2019,12,31,2200,9.608,84.5
2019-12-31,2019,12,31,2300,9.572,84.8
2019-12-31,2019,12,31,2400,9.878,85
2020-01-01,2020,1,1,100,10.526,84.8
2020-01-01,2020,1,1,200,10.382,84.8
2020-01-01,2020,1,1,300,10.31,84.5
2020-01-01,2020,1,1,400,11.084,83.7
2020-01-01,2020,1,1,500,11.084,83.9
2020-01-01,2020,1,1,600,12.128,83.9
2020-01-01,2020,1,1,700,13.73,83.7
2020-01-01,2020,1,1,800,16.286,83.4
2020-01-01,2020,1,1,900,18.414,83.4
2020-01-01,2020,1,1,1000,20.786,86.9
2020-01-01,2020,1,1,1100,23.472,87.6
2020-01-01,2020,1,1,1200,26.292,89.2
2020-01-01,2020,1,1,1300,28.364,89.3
2020-01-01,2020,1,1,1400,29.224,90.4
2020-01-01,2020,1,1,1500,30.324,89
2020-01-01,2020,1,1,1600,29.46,88.8
2020-01-01,2020,1,1,1700,29.21,90.3
2020-01-01,2020,1,1,1800,28.967,91.4
2020-01-01,2020,1,1,1900,29.467,90.4
2020-01-01,2020,1,1,2000,28.479,91.5
2020-01-01,2020,1,1,2100,29.221,91.6
2020-01-01,2020,1,1,2200,29.959,92.7
2020-01-01,2020,1,1,2300,30.114,93.2
2020-01-01,2020,1,1,2400,30.486,93.3
2020-01-02,2020,1,2,100,31.545,93.3
2020-01-02,2020,1,2,200,33.638,96
2020-01-02,2020,1,2,300,32.914,88.5
2020-01-02,2020,1,2,400,30.139,84.8
2020-01-02,2020,1,2,500,28.602,85.2
2020-01-02,2020,1,2,600,27.788,87.4
2020-01-02,2020,1,2,700,27.516,88.2
2020-01-02,2020,1,2,800,27.214,89.1
2020-01-02,2020,1,2,900,26.814,91.4
2020-01-02,2020,1,2,1000,28.423,89.2
2020-01-02,2020,1,2,1100,30.115,85.5
2020-01-02,2020,1,2,1200,30.612,83.5
2020-01-02,2020,1,2,1300,31.033,82.8
2020-01-02,2020,1,2,1400,31.687,82.7
2020-01-02,2020,1,2,1500,32.167,84.5
2020-01-02,2020,1,2,1600,32.648,86.2
2020-01-02,2020,1,2,1700,32.756,85.6
2020-01-02,2020,1,2,1800,31.933,84.3
2020-01-02,2020,1,2,1900,30.405,83.7
2020-01-02,2020,1,2,2000,28.414,85.1
2020-01-02,2020,1,2,2100,26.983,83
2020-01-02,2020,1,2,2200,26.438,81.5
2020-01-02,2020,1,2,2300,26.145,82.3
2020-01-02,2020,1,2,2400,25.504,81.5
2020-01-03,2020,1,3,100,25.558,80.2
2020-01-03,2020,1,3,200,25.621,79.72
2020-01-03,2020,1,3,300,25.383,80.8
2020-01-03,2020,1,3,400,25.414,81
2020-01-03,2020,1,3,500,25.437,80.1
2020-01-03,2020,1,3,600,25.147,81.8
2020-01-03,2020,1,3,700,24.562,84.7
2020-01-03,2020,1,3,800,23.97,87.6
2020-01-03,2020,1,3,900,23.986,86.8
2020-01-03,2020,1,3,1000,24.274,86.7
2020-01-03,2020,1,3,1100,25.351,85
2020-01-03,2020,1,3,1200,25.093,89.5
2020-01-03,2020,1,3,1300,25.9,88.9
2020-01-03,2020,1,3,1400,26.859,87.2
2020-01-03,2020,1,3,1500,27.592,86.6
2020-01-03,2020,1,3,1600,28.602,83.5
2020-01-03,2020,1,3,1700,27.757,78.91
2020-01-03,2020,1,3,1800,23.428,81.7
2020-01-03,2020,1,3,1900,23.823,80.5
2020-01-03,2020,1,3,2000,19.692,80.6
2020-01-03,2020,1,3,2100,16.322,82.6
2020-01-03,2020,1,3,2200,13.928,85.3
2020-01-03,2020,1,3,2300,13.514,87.2
2020-01-03,2020,1,3,2400,15.98,85.6
2020-01-04,2020,1,4,100,15.53,85.6
2020-01-04,2020,1,4,200,15.368,85.6
2020-01-04,2020,1,4,300,14.234,86
2020-01-04,2020,1,4,400,13.244,85.7
2020-01-04,2020,1,4,500,12.182,85.8
2020-01-04,2020,1,4,600,10.94,87.8
2020-01-04,2020,1,4,700,9.77,88.9
2020-01-04,2020,1,4,800,8.888,89.4
2020-01-04,2020,1,4,900,7.736,88.3
2020-01-04,2020,1,4,1000,9.284,85.5
2020-01-04,2020,1,4,1100,10.58,83.6
2020-01-04,2020,1,4,1200,12.56,83.1
2020-01-04,2020,1,4,1300,15.242,83.1
2020-01-04,2020,1,4,1400,17.402,82.2
2020-01-04,2020,1,4,1500,19.625,81.3
2020-01-04,2020,1,4,1600,20.835,81.5
2020-01-04,2020,1,4,1700,21.178,81.1
2020-01-04,2020,1,4,1800,21.384,79.83
2020-01-04,2020,1,4,1900,21.717,78.7
2020-01-04,2020,1,4,2000,21.958,79.74
2020-01-04,2020,1,4,2100,22.494,81.6
2020-01-04,2020,1,4,2200,23.128,83.6
2020-01-04,2020,1,4,2300,23.911,84.4
2020-01-04,2020,1,4,2400,23.423,85.9
2020-01-05,2020,1,5,100,23.657,86.3
2020-01-05,2020,1,5,200,24.669,85.9
2020-01-05,2020,1,5,300,26.899,83.3
2020-01-05,2020,1,5,400,29.467,79.73
2020-01-05,2020,1,5,500,35.344,72.78
2020-01-05,2020,1,5,600,36.414,72.68
2020-01-05,2020,1,5,700,33.555,70.98
2020-01-05,2020,1,5,800,32.349,74.53
2020-01-05,2020,1,5,900,30.893,73.29
2020-01-05,2020,1,5,1000,30.519,69.56
2020-01-05,2020,1,5,1100,30.767,69.96
2020-01-05,2020,1,5,1200,30.774,66.68
2020-01-05,2020,1,5,1300,29.975,63.21
2020-01-05,2020,1,5,1400,29.709,60.28
2020-01-05,2020,1,5,1500,29.786,59.44
2020-01-05,2020,1,5,1600,29.25,60.88
2020-01-05,2020,1,5,1700,27.457,64.39
2020-01-05,2020,1,5,1800,25.441,70.59
2020-01-05,2020,1,5,1900,23.898,72.34
2020-01-05,2020,1,5,2000,23.175,73.59
2020-01-05,2020,1,5,2100,23.115,73.26
2020-01-05,2020,1,5,2200,23.088,75.39
2020-01-05,2020,1,5,2300,23.603,77.44
2020-01-05,2020,1,5,2400,23.484,77.31
2020-01-06,2020,1,6,100,22.388,78.04
2020-01-06,2020,1,6,200,20.16,79.68
2020-01-06,2020,1,6,300,18.055,81.3
2020-01-06,2020,1,6,400,17.096,86.2
2020-01-06,2020,1,6,500,16.304,84.5
2020-01-06,2020,1,6,600,16.61,82.7
2020-01-06,2020,1,6,700,15.746,83
2020-01-06,2020,1,6,800,13.352,83.3
2020-01-06,2020,1,6,900,11.426,84
2020-01-06,2020,1,6,1000,13.37,78.9
2020-01-06,2020,1,6,1100,17.294,72.7
2020-01-06,2020,1,6,1200,20.286,69.09
2020-01-06,2020,1,6,1300,22.996,68.41
2020-01-06,2020,1,6,1400,25.371,67.41
2020-01-06,2020,1,6,1500,26.929,66.24
2020-01-06,2020,1,6,1600,26.616,67.67
2020-01-06,2020,1,6,1700,25.684,69.89
2020-01-06,2020,1,6,1800,25.97,71.75
2020-01-06,2020,1,6,1900,26.4,73.91
2020-01-06,2020,1,6,2000,28.168,75.21
2020-01-06,2020,1,6,2100,28.182,74.4
2020-01-06,2020,1,6,2200,26.226,73.74
2020-01-06,2020,1,6,2300,22.496,76.46
2020-01-06,2020,1,6,2400,21.508,77.2
2020-01-07,2020,1,7,100,23.101,72.94
2020-01-07,2020,1,7,200,22.782,71.98
2020-01-07,2020,1,7,300,22.685,73.11
2020-01-07,2020,1,7,400,22.147,73
2020-01-07,2020,1,7,500,20.619,73.49
2020-01-07,2020,1,7,600,20.32,68.47
2020-01-07,2020,1,7,700,16.682,70.1
2020-01-07,2020,1,7,800,12.614,63.68
2020-01-07,2020,1,7,900,9.356,64.46
2020-01-07,2020,1,7,1000,7.772,65.77
2020-01-07,2020,1,7,1100,7.61,63.65
2020-01-07,2020,1,7,1200,7.61,63.03
2020-01-07,2020,1,7,1300,7.052,62.08
2020-01-07,2020,1,7,1400,6.836,62.07
2020-01-07,2020,1,7,1500,6.422,61.01
2020-01-07,2020,1,7,1600,5.882,62.56
2020-01-07,2020,1,7,1700,4.28,65.32
2020-01-07,2020,1,7,1800,0.932,68.85
2020-01-07,2020,1,7,1900,-0.778,71.35
2020-01-07,2020,1,7,2000,-2.308,72.95
2020-01-07,2020,1,7,2100,-3.73,75.02
2020-01-07,2020,1,7,2200,-4.252,75.35
2020-01-07,2020,1,7,2300,-5.602,76.69
2020-01-07,2020,1,7,2400,-7.024,77.67
2020-01-08,2020,1,8,100,-10.732,78.62
2020-01-08,2020,1,8,200,-10.39,80.3
2020-01-08,2020,1,8,300,-10.462,79.41
2020-01-08,2020,1,8,400,-11.434,79.85
2020-01-08,2020,1,8,500,-7.438,80.9
2020-01-08,2020,1,8,600,-7.672,79.92
2020-01-08,2020,1,8,700,-9.256,79.67
2020-01-08,2020,1,8,800,-7.402,80.4
2020-01-08,2020,1,8,900,-5.674,80.2
2020-01-08,2020,1,8,1000,-4.648,78.19
2020-01-08,2020,1,8,1100,-2.938,71.52
2020-01-08,2020,1,8,1200,-0.832,68.12
2020-01-08,2020,1,8,1300,1.166,65.33
2020-01-08,2020,1,8,1400,2.426,63.99
2020-01-08,2020,1,8,1500,3.812,62.4
2020-01-08,2020,1,8,1600,5.486,59.28
2020-01-08,2020,1,8,1700,6.188,61.77
2020-01-08,2020,1,8,1800,6.422,63.79
2020-01-08,2020,1,8,1900,7.358,60.34
2020-01-08,2020,1,8,2000,8.69,58
2020-01-08,2020,1,8,2100,9.32,60.62
2020-01-08,2020,1,8,2200,10.238,58.85
2020-01-08,2020,1,8,2300,10.58,59.69
2020-01-08,2020,1,8,2400,11.444,61.08
2020-01-09,2020,1,9,100,12.29,62.55
2020-01-09,2020,1,9,200,12.974,63.42
2020-01-09,2020,1,9,300,13.28,65.37
2020-01-09,2020,1,9,400,14.36,67.46
2020-01-09,2020,1,9,500,15.566,67.95
2020-01-09,2020,1,9,600,16.178,69.65
2020-01-09,2020,1,9,700,16.736,70.56
2020-01-09,2020,1,9,800,16.646,70.84
2020-01-09,2020,1,9,900,16.232,72.04
2020-01-09,2020,1,9,1000,16.286,72.06
2020-01-09,2020,1,9,1100,16.592,72.41
2020-01-09,2020,1,9,1200,17.938,72.95
2020-01-09,2020,1,9,1300,18.147,75.79
2020-01-09,2020,1,9,1400,18.054,77.59
2020-01-09,2020,1,9,1500,18.066,79.56
2020-01-09,2020,1,9,1600,18.439,81
2020-01-09,2020,1,9,1700,18.102,79.15
2020-01-09,2020,1,9,1800,17.805,81.2
2020-01-09,2020,1,9,1900,17.73,80.9
2020-01-09,2020,1,9,2000,17.749,78.96
2020-01-09,2020,1,9,2100,17.42,76.46
2020-01-09,2020,1,9,2200,14.468,74.68
2020-01-09,2020,1,9,2300,10.724,76.99
2020-01-09,2020,1,9,2400,8.186,76.07
2020-01-10,2020,1,10,100,5.684,73.17
2020-01-10,2020,1,10,200,4.874,66.61
2020-01-10,2020,1,10,300,5.126,59.81
2020-01-10,2020,1,10,400,2.858,64.21
2020-01-10,2020,1,10,500,0.662,67.27
2020-01-10,2020,1,10,600,-0.148,66.93
2020-01-10,2020,1,10,700,-0.166,66.84
2020-01-10,2020,1,10,800,-0.382,66.75
2020-01-10,2020,1,10,900,-0.292,65.98
2020-01-10,2020,1,10,1000,-1.192,64.6
2020-01-10,2020,1,10,1100,-1.264,64.39
2020-01-10,2020,1,10,1200,-0.796,62.36
2020-01-10,2020,1,10,1300,-0.49,62.53
2020-01-10,2020,1,10,1400,-0.238,61.79
2020-01-10,2020,1,10,1500,0.284,61.48
2020-01-10,2020,1,10,1600,0.428,60.12
2020-01-10,2020,1,10,1700,-0.742,62.6
2020-01-10,2020,1,10,1800,-2.434,63.58
2020-01-10,2020,1,10,1900,-4.216,67.71
2020-01-10,2020,1,10,2000,-7.24,74.15
2020-01-10,2020,1,10,2100,-7.24,74.75
2020-01-10,2020,1,10,2200,-8.788,75.92
2020-01-10,2020,1,10,2300,-11.938,77.88
2020-01-10,2020,1,10,2400,-10.642,79.01
2020-01-11,2020,1,11,100,-10.714,79.3
2020-01-11,2020,1,11,200,-13.09,78.1
2020-01-11,2020,1,11,300,-18.202,76.24
2020-01-11,2020,1,11,400,-13.432,79.26
2020-01-11,2020,1,11,500,-11.56,77.89
2020-01-11,2020,1,11,600,-16.762,75.75
2020-01-11,2020,1,11,700,-19.102,75.57
2020-01-11,2020,1,11,800,-17.77,76.65
2020-01-11,2020,1,11,900,-15.106,77.11
2020-01-11,2020,1,11,1000,-13.018,76.76
2020-01-11,2020,1,11,1100,-7.492,75.73
2020-01-11,2020,1,11,1200,-5.584,69.54
2020-01-11,2020,1,11,1300,-4.36,63.65
2020-01-11,2020,1,11,1400,-4.396,67.02
2020-01-11,2020,1,11,1500,-4.216,66.71
2020-01-11,2020,1,11,1600,-2.65,63.68
2020-01-11,2020,1,11,1700,-4.468,65.9
2020-01-11,2020,1,11,1800,-5.062,67.23
2020-01-11,2020,1,11,1900,-4.18,67.51
2020-01-11,2020,1,11,2000,-3.388,68.29
2020-01-11,2020,1,11,2100,-2.362,68.86
2020-01-11,2020,1,11,2200,-2.2,71.44
2020-01-11,2020,1,11,2300,-2.722,71.74
2020-01-11,2020,1,11,2400,-2.416,72.31
2020-01-12,2020,1,12,100,-1.246,73.63
2020-01-12,2020,1,12,200,0.14,71.98
2020-01-12,2020,1,12,300,0.824,72.38
2020-01-12,2020,1,12,400,2.516,73.19
2020-01-12,2020,1,12,500,4.388,73.04
2020-01-12,2020,1,12,600,6.602,74.45
2020-01-12,2020,1,12,700,10.886,72.94
2020-01-12,2020,1,12,800,12.794,70.17
2020-01-12,2020,1,12,900,12.902,70.44
2020-01-12,2020,1,12,1000,13.46,69.76
2020-01-12,2020,1,12,1100,14.252,68.28
2020-01-12,2020,1,12,1200,15.296,66.99
2020-01-12,2020,1,12,1300,15.404,67.29
2020-01-12,2020,1,12,1400,15.746,67.99
2020-01-12,2020,1,12,1500,16.106,67.79
2020-01-12,2020,1,12,1600,16.34,68.32
2020-01-12,2020,1,12,1700,15.944,68.75
2020-01-12,2020,1,12,1800,15.764,69.15
2020-01-12,2020,1,12,1900,15.188,70.87
2020-01-12,2020,1,12,2000,15.08,73.96
2020-01-12,2020,1,12,2100,16.07,76.36
2020-01-12,2020,1,12,2200,16.898,76.93
2020-01-12,2020,1,12,2300,17.276,77.47
2020-01-12,2020,1,12,2400,18.099,78.78
2020-01-13,2020,1,13,100,18.757,80.5
2020-01-13,2020,1,13,200,19.161,82.2
2020-01-13,2020,1,13,300,19.445,83.3
2020-01-13,2020,1,13,400,19.729,84.2
2020-01-13,2020,1,13,500,20.115,85.1
2020-01-13,2020,1,13,600,20.494,85.9
2020-01-13,2020,1,13,700,20.687,86.7
2020-01-13,2020,1,13,800,20.062,88.4
2020-01-13,2020,1,13,900,19.216,88.7
2020-01-13,2020,1,13,1000,19.299,86.2
2020-01-13,2020,1,13,1100,19.753,85.2
2020-01-13,2020,1,13,1200,20.881,85.1
2020-01-13,2020,1,13,1300,21.969,82.8
2020-01-13,2020,1,13,1400,22.465,82.7
2020-01-13,2020,1,13,1500,23.022,83.9
2020-01-13,2020,1,13,1600,23.664,84.6
2020-01-13,2020,1,13,1700,23.862,84.9
2020-01-13,2020,1,13,1800,24.143,84.9
2020-01-13,2020,1,13,1900,23.904,85.1
2020-01-13,2020,1,13,2000,23.673,87.1
2020-01-13,2020,1,13,2100,23.878,89
2020-01-13,2020,1,13,2200,23.995,88.3
2020-01-13,2020,1,13,2300,24.024,88.9
2020-01-13,2020,1,13,2400,23.88,90.2
2020-01-14,2020,1,14,100,23.358,90.5
2020-01-14,2020,1,14,200,20.869,92.2
2020-01-14,2020,1,14,300,20.07,89.9
2020-01-14,2020,1,14,400,20.007,91.2
2020-01-14,2020,1,14,500,17.946,88
2020-01-14,2020,1,14,600,14.882,82.9
2020-01-14,2020,1,14,700,11.336,81
2020-01-14,2020,1,14,800,9.266,77.35
2020-01-14,2020,1,14,900,6.134,77.55
2020-01-14,2020,1,14,1000,2.246,72.69
2020-01-14,2020,1,14,1100,0.59,71.4
2020-01-14,2020,1,14,1200,0.446,70.38
2020-01-14,2020,1,14,1300,0.698,69.33
2020-01-14,2020,1,14,1400,0.572,68.56
2020-01-14,2020,1,14,1500,0.896,67.3
2020-01-14,2020,1,14,1600,0.446,67.02
2020-01-14,2020,1,14,1700,-0.31,66.35
2020-01-14,2020,1,14,1800,-1.462,68.57
2020-01-14,2020,1,14,1900,-2.866,70.12
2020-01-14,2020,1,14,2000,-3.838,71.73
2020-01-14,2020,1,14,2100,-4.72,73.89
2020-01-14,2020,1,14,2200,-3.442,72.21
2020-01-14,2020,1,14,2300,-2.884,71.3
